tick,agent_id,personality,position,inventory,action_type,action_detail,result,message,resources_remaining
1,A2,neutral,"(8, 6)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
1,A3,cooperative,"(2, 2)",0,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,30
1,A4,deceptive,"(8, 3)",1,collect,{'type': 'collect'},collected,,29
1,A1,cooperative,"(8, 9)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,29
2,A2,neutral,"(8, 6)",1,collect,{'type': 'collect'},collected,,28
2,A3,cooperative,"(1, 2)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
2,A4,deceptive,"(7, 3)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
2,A1,cooperative,"(7, 9)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
3,A2,neutral,"(7, 6)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
3,A1,cooperative,"(7, 9)",0,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,28
3,A3,cooperative,"(1, 2)",1,collect,{'type': 'collect'},collected,,27
3,A4,deceptive,"(6, 3)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
4,A3,cooperative,"(1, 1)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,27
4,A4,deceptive,"(6, 3)",2,collect,{'type': 'collect'},collected,,26
4,A1,cooperative,"(7, 9)",0,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,26
4,A2,neutral,"(6, 6)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
5,A1,cooperative,"(6, 9)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
5,A3,cooperative,"(1, 0)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,26
5,A2,neutral,"(7, 6)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,26
5,A4,deceptive,"(5, 3)",2,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
6,A2,neutral,"(6, 6)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
6,A1,cooperative,"(6, 9)",0,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast a message to coordinate with A2 and establish a cooperative strategy for resource collection in this area with abundant nearby resource""}",broadcast,I'll broadcast a message to coordinate with A2 and establish a cooperative strategy for resource collection in this area with abundant nearby resource,26
6,A3,cooperative,"(0, 0)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
6,A4,deceptive,"(5, 3)",3,collect,{'type': 'collect'},collected,,25
7,A2,neutral,"(7, 6)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,25
7,A3,cooperative,"(0, 0)",2,collect,{'type': 'collect'},collected,,24
7,A1,cooperative,"(5, 9)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,24
7,A4,deceptive,"(4, 3)",3,move,"{'type': 'move', 'direction': 'W'}",moved_W,,24
8,A1,cooperative,"(4, 9)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,24
8,A2,neutral,"(7, 5)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,24
8,A3,cooperative,"(0, 0)",2,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,24
8,A4,deceptive,"(4, 3)",4,collect,{'type': 'collect'},collected,,23
9,A4,deceptive,"(4, 4)",4,move,"{'type': 'move', 'direction': 'S'}",moved_S,,23
9,A1,cooperative,"(3, 9)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,23
9,A2,neutral,"(6, 5)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,23
9,A3,cooperative,"(1, 0)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
10,A3,cooperative,"(2, 0)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
10,A4,deceptive,"(5, 4)",4,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
10,A2,neutral,"(6, 4)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,23
10,A1,cooperative,"(2, 9)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,23
11,A2,neutral,"(6, 4)",2,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,23
11,A1,cooperative,"(2, 9)",1,collect,{'type': 'collect'},collected,,22
11,A3,cooperative,"(3, 0)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,22
11,A4,deceptive,"(5, 4)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,22
12,A3,cooperative,"(4, 0)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,22
12,A1,cooperative,"(1, 9)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,22
12,A4,deceptive,"(5, 4)",5,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,22
12,A2,neutral,"(6, 4)",2,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_2,,22
13,A4,deceptive,"(5, 4)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,22
13,A3,cooperative,"(4, 0)",3,collect,{'type': 'collect'},collected,,21
13,A2,neutral,"(6, 4)",3,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_2,,21
13,A1,cooperative,"(1, 9)",1,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,21
14,A3,cooperative,"(5, 0)",3,move,"{'type': 'move', 'direction': 'E'}",moved_E,,21
14,A1,cooperative,"(1, 9)",1,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,21
14,A4,deceptive,"(5, 4)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,21
14,A2,neutral,"(6, 4)",3,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,21
15,A3,cooperative,"(5, 0)",4,collect,{'type': 'collect'},collected,,20
15,A2,neutral,"(6, 4)",4,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,20
15,A4,deceptive,"(5, 4)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_2,,20
15,A1,cooperative,"(1, 9)",1,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,20
16,A3,cooperative,"(6, 0)",4,move,"{'type': 'move', 'direction': 'E'}",moved_E,,20
16,A1,cooperative,"(1, 9)",1,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,20
16,A2,neutral,"(6, 4)",3,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,20
16,A4,deceptive,"(5, 4)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,20
