tick,agent_id,personality,position,inventory,action_type,action_detail,result,message,resources_remaining
1,A4,deceptive,"(0, 0)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
1,A3,cooperative,"(3, 3)",0,move,"{'type': 'move', 'direction': 'E'}",moved_E,,30
1,A2,deceptive,"(6, 1)",1,collect,{'type': 'collect'},collected,,29
1,A1,deceptive,"(6, 0)",0,move,"{'type': 'move', 'direction': 'E'}",moved_E,,29
2,A1,deceptive,"(6, 0)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,29
2,A4,deceptive,"(0, 0)",1,collect,{'type': 'collect'},collected,,28
2,A2,deceptive,"(6, 1)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
2,A3,cooperative,"(3, 3)",1,collect,{'type': 'collect'},collected,,27
3,A1,deceptive,"(6, 0)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,27
3,A2,deceptive,"(6, 1)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,27
3,A3,cooperative,"(3, 2)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,27
3,A4,deceptive,"(1, 0)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,27
4,A2,deceptive,"(6, 1)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,27
4,A3,cooperative,"(3, 2)",2,collect,{'type': 'collect'},collected,,26
4,A1,deceptive,"(6, 0)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,26
4,A4,deceptive,"(2, 0)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,26
5,A3,cooperative,"(3, 2)",2,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,26
5,A4,deceptive,"(3, 0)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,26
5,A2,deceptive,"(6, 1)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,26
5,A1,deceptive,"(6, 0)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,26
6,A4,deceptive,"(4, 0)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,26
6,A2,deceptive,"(6, 1)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,26
6,A1,deceptive,"(6, 0)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,26
6,A3,cooperative,"(3, 2)",2,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to coordinate with A4 and establish a cooperative strategy. Since A4 is nearby with only 1 item and there are multiple resources availa""}",broadcast,I'll broadcast to coordinate with A4 and establish a cooperative strategy. Since A4 is nearby with only 1 item and there are multiple resources availa,26
7,A3,cooperative,"(3, 2)",2,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast a cooperative message to A4 about the nearby resource locations so we can coordinate efficiently rather than compete, then position mys""}",broadcast,"I'll broadcast a cooperative message to A4 about the nearby resource locations so we can coordinate efficiently rather than compete, then position mys",26
7,A2,deceptive,"(6, 1)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,26
7,A4,deceptive,"(4, 0)",2,collect,{'type': 'collect'},collected,,25
7,A1,deceptive,"(6, 0)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,25
8,A2,deceptive,"(6, 1)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,25
8,A4,deceptive,"(4, 0)",2,move,"{'type': 'move', 'direction': 'N'}",move_blocked,,25
8,A1,deceptive,"(6, 0)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,25
8,A3,cooperative,"(3, 2)",2,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast a message to coordinate with A4 about resource locations and establish a cooperative approach, since my personality values collaboratio""}",broadcast,"I'll broadcast a message to coordinate with A4 about resource locations and establish a cooperative approach, since my personality values collaboratio",25
9,A3,cooperative,"(3, 2)",2,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to A4 to propose coordination - we can share information about resource locations and work together to maximize both our inventories ra""}",broadcast,I'll broadcast to A4 to propose coordination - we can share information about resource locations and work together to maximize both our inventories ra,25
9,A4,deceptive,"(4, 0)",2,wait,{'type': 'wait'},wait,,25
9,A1,deceptive,"(6, 0)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,25
9,A2,deceptive,"(6, 1)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,25
10,A1,deceptive,"(6, 0)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,25
10,A4,deceptive,"(4, 0)",2,wait,{'type': 'wait'},wait,,25
10,A3,cooperative,"(3, 2)",2,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast a message to coordinate with A4 about gathering resources together rather than competing, which aligns with my collaborative personalit""}",broadcast,"I'll broadcast a message to coordinate with A4 about gathering resources together rather than competing, which aligns with my collaborative personalit",25
10,A2,deceptive,"(6, 1)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,25
11,A2,deceptive,"(6, 1)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,25
11,A1,deceptive,"(6, 0)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,25
11,A3,cooperative,"(3, 2)",2,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to coordinate with A4 about resource collection strategy, since cooperation produces better outcomes than competition.""}",broadcast,"I'll broadcast to coordinate with A4 about resource collection strategy, since cooperation produces better outcomes than competition.",25
11,A4,deceptive,"(4, 1)",2,move,"{'type': 'move', 'direction': 'S'}",moved_S,,25
12,A4,deceptive,"(4, 1)",2,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast a message claiming I'm moving away from this area to mislead A3 about my intentions, while actually collecting the nearby resource at (""}",broadcast,"I'll broadcast a message claiming I'm moving away from this area to mislead A3 about my intentions, while actually collecting the nearby resource at (",25
12,A2,deceptive,"(6, 1)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,25
12,A3,cooperative,"(3, 2)",2,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast a cooperative message to A4 proposing we coordinate resource collection rather than compete, while moving to collect the resource at (3""}",broadcast,"I'll broadcast a cooperative message to A4 proposing we coordinate resource collection rather than compete, while moving to collect the resource at (3",25
12,A1,deceptive,"(6, 0)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,25
13,A4,deceptive,"(4, 2)",2,move,"{'type': 'move', 'direction': 'S'}",moved_S,,25
13,A1,deceptive,"(6, 0)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,25
13,A3,cooperative,"(3, 2)",2,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,25
13,A2,deceptive,"(6, 1)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,25
