tick,agent_id,personality,position,inventory,action_type,action_detail,result,message,resources_remaining
1,A3,deceptive,"(8, 9)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
1,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,30
1,A4,deceptive,"(3, 5)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
1,A1,aggressive,"(5, 2)",0,collect,{'type': 'collect'},nothing_to_collect,,30
2,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,30
2,A4,deceptive,"(4, 5)",0,move,"{'type': 'move', 'direction': 'E'}",moved_E,,30
2,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,30
2,A3,deceptive,"(7, 9)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
3,A4,deceptive,"(3, 5)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
3,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,30
3,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,30
3,A3,deceptive,"(7, 9)",1,collect,{'type': 'collect'},collected,,29
4,A4,deceptive,"(4, 5)",0,move,"{'type': 'move', 'direction': 'E'}",moved_E,,29
4,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,29
4,A3,deceptive,"(6, 9)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,29
4,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,29
5,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,29
5,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,29
5,A3,deceptive,"(5, 9)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,29
5,A4,deceptive,"(4, 5)",1,collect,{'type': 'collect'},collected,,28
6,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
6,A4,deceptive,"(5, 5)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
6,A3,deceptive,"(5, 9)",2,collect,{'type': 'collect'},collected,,27
6,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
7,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,27
7,A3,deceptive,"(4, 9)",2,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
7,A4,deceptive,"(6, 5)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,27
7,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
8,A4,deceptive,"(7, 5)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,27
8,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
8,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,27
8,A3,deceptive,"(3, 9)",2,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
9,A3,deceptive,"(3, 8)",2,move,"{'type': 'move', 'direction': 'N'}",moved_N,,27
9,A4,deceptive,"(8, 5)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,27
9,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,27
9,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
10,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,27
10,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
10,A3,deceptive,"(3, 8)",3,collect,{'type': 'collect'},collected,,26
10,A4,deceptive,"(8, 5)",2,collect,{'type': 'collect'},collected,,25
11,A4,deceptive,"(8, 4)",2,move,"{'type': 'move', 'direction': 'N'}",moved_N,,25
11,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,25
11,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,25
11,A3,deceptive,"(2, 8)",3,move,"{'type': 'move', 'direction': 'W'}",moved_W,,25
12,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,25
12,A4,deceptive,"(8, 4)",3,collect,{'type': 'collect'},collected,,24
12,A3,deceptive,"(2, 8)",4,collect,{'type': 'collect'},collected,,23
12,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,23
13,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,23
13,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,23
13,A4,deceptive,"(7, 4)",3,move,"{'type': 'move', 'direction': 'W'}",moved_W,,23
13,A3,deceptive,"(1, 8)",4,move,"{'type': 'move', 'direction': 'W'}",moved_W,,23
14,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,23
14,A4,deceptive,"(6, 4)",3,move,"{'type': 'move', 'direction': 'W'}",moved_W,,23
14,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,23
14,A3,deceptive,"(1, 8)",5,collect,{'type': 'collect'},collected,,22
15,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,22
15,A3,deceptive,"(0, 8)",5,move,"{'type': 'move', 'direction': 'W'}",moved_W,,22
15,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,22
15,A4,deceptive,"(5, 4)",3,move,"{'type': 'move', 'direction': 'W'}",moved_W,,22
16,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,22
16,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,22
16,A4,deceptive,"(6, 4)",3,move,"{'type': 'move', 'direction': 'E'}",moved_E,,22
16,A3,deceptive,"(0, 7)",5,move,"{'type': 'move', 'direction': 'N'}",moved_N,,22
17,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,22
17,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,22
17,A4,deceptive,"(6, 4)",4,collect,{'type': 'collect'},collected,,21
17,A3,deceptive,"(0, 7)",6,collect,{'type': 'collect'},collected,,20
18,A4,deceptive,"(5, 4)",4,move,"{'type': 'move', 'direction': 'W'}",moved_W,,20
18,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,20
18,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,20
18,A3,deceptive,"(0, 8)",6,move,"{'type': 'move', 'direction': 'S'}",moved_S,,20
19,A2,deceptive,"(5, 1)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,20
19,A1,aggressive,"(5, 2)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,20
19,A4,deceptive,"(6, 4)",4,move,"{'type': 'move', 'direction': 'E'}",moved_E,,20
19,A3,deceptive,"(0, 9)",6,move,"{'type': 'move', 'direction': 'S'}",moved_S,,20
20,A4,deceptive,"(5, 4)",4,move,"{'type': 'move', 'direction': 'W'}",moved_W,,20
20,A3,deceptive,"(1, 9)",6,move,"{'type': 'move', 'direction': 'E'}",moved_E,,20
