tick,agent_id,personality,position,inventory,action_type,action_detail,result,message,resources_remaining
1,A2,neutral,"(6, 9)",1,collect,{'type': 'collect'},collected,,29
1,A3,deceptive,"(1, 4)",1,collect,{'type': 'collect'},collected,,28
1,A1,neutral,"(7, 6)",1,collect,{'type': 'collect'},collected,,27
1,A4,neutral,"(2, 7)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
2,A2,neutral,"(5, 9)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
2,A3,deceptive,"(1, 3)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,27
2,A1,neutral,"(6, 6)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
2,A4,neutral,"(1, 7)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
3,A1,neutral,"(5, 6)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
3,A3,deceptive,"(0, 3)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
3,A2,neutral,"(4, 9)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
3,A4,neutral,"(1, 7)",1,collect,{'type': 'collect'},collected,,26
4,A2,neutral,"(3, 9)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
4,A3,deceptive,"(0, 4)",1,move,"{'type': 'move', 'direction': 'S'}",moved_S,,26
4,A1,neutral,"(4, 6)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
4,A4,neutral,"(1, 6)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,26
5,A2,neutral,"(2, 9)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
5,A4,neutral,"(1, 6)",2,collect,{'type': 'collect'},collected,,25
5,A3,deceptive,"(0, 3)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,25
5,A1,neutral,"(4, 5)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,25
6,A1,neutral,"(4, 5)",2,collect,{'type': 'collect'},collected,,24
6,A2,neutral,"(1, 9)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,24
6,A4,neutral,"(2, 6)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,24
6,A3,deceptive,"(0, 4)",1,move,"{'type': 'move', 'direction': 'S'}",moved_S,,24
7,A3,deceptive,"(0, 3)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,24
7,A2,neutral,"(1, 9)",2,collect,{'type': 'collect'},collected,,23
7,A4,neutral,"(3, 6)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
7,A1,neutral,"(5, 5)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
8,A1,neutral,"(5, 5)",3,collect,{'type': 'collect'},collected,,22
8,A2,neutral,"(2, 9)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,22
8,A3,deceptive,"(0, 4)",1,move,"{'type': 'move', 'direction': 'S'}",moved_S,,22
8,A4,neutral,"(3, 6)",3,collect,{'type': 'collect'},collected,,21
9,A2,neutral,"(2, 8)",2,move,"{'type': 'move', 'direction': 'N'}",moved_N,,21
9,A3,deceptive,"(0, 3)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,21
9,A4,neutral,"(4, 6)",3,move,"{'type': 'move', 'direction': 'E'}",moved_E,,21
9,A1,neutral,"(4, 5)",3,move,"{'type': 'move', 'direction': 'W'}",moved_W,,21
