tick,agent_id,personality,position,inventory,action_type,action_detail,result,message,resources_remaining
1,A1,cooperative,"(8, 4)",0,move,"{'type': 'move', 'direction': 'N'}",moved_N,,30
1,A3,deceptive,"(7, 9)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
1,A4,neutral,"(2, 4)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
1,A2,aggressive,"(4, 7)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
2,A3,deceptive,"(6, 9)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
2,A2,aggressive,"(4, 6)",0,move,"{'type': 'move', 'direction': 'N'}",moved_N,,30
2,A4,neutral,"(1, 4)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
2,A1,cooperative,"(7, 4)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
3,A2,aggressive,"(3, 6)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
3,A1,cooperative,"(7, 3)",0,move,"{'type': 'move', 'direction': 'N'}",moved_N,,30
3,A3,deceptive,"(6, 9)",1,collect,{'type': 'collect'},collected,,29
3,A4,neutral,"(1, 4)",1,collect,{'type': 'collect'},collected,,28
4,A4,neutral,"(0, 4)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
4,A2,aggressive,"(3, 6)",1,collect,{'type': 'collect'},collected,,27
4,A1,cooperative,"(7, 3)",1,collect,{'type': 'collect'},collected,,26
4,A3,deceptive,"(5, 9)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
5,A3,deceptive,"(4, 9)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
5,A2,aggressive,"(4, 6)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,26
5,A4,neutral,"(0, 4)",2,collect,{'type': 'collect'},collected,,25
5,A1,cooperative,"(6, 3)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,25
6,A3,deceptive,"(3, 9)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,25
6,A1,cooperative,"(6, 2)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,25
6,A2,aggressive,"(5, 6)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,25
6,A4,neutral,"(1, 4)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,25
7,A2,aggressive,"(5, 6)",2,collect,{'type': 'collect'},collected,,24
7,A1,cooperative,"(6, 2)",2,collect,{'type': 'collect'},collected,,23
7,A3,deceptive,"(3, 9)",2,collect,{'type': 'collect'},collected,,22
7,A4,neutral,"(1, 5)",2,move,"{'type': 'move', 'direction': 'S'}",moved_S,,22
8,A1,cooperative,"(6, 1)",2,move,"{'type': 'move', 'direction': 'N'}",moved_N,,22
8,A3,deceptive,"(2, 9)",2,move,"{'type': 'move', 'direction': 'W'}",moved_W,,22
8,A4,neutral,"(0, 5)",2,move,"{'type': 'move', 'direction': 'W'}",moved_W,,22
8,A2,aggressive,"(6, 6)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,22
9,A4,neutral,"(0, 5)",3,collect,{'type': 'collect'},collected,,21
9,A2,aggressive,"(7, 6)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,21
9,A1,cooperative,"(6, 1)",3,collect,{'type': 'collect'},collected,,20
9,A3,deceptive,"(2, 9)",3,collect,{'type': 'collect'},collected,,19
10,A1,cooperative,"(7, 1)",3,move,"{'type': 'move', 'direction': 'E'}",moved_E,,19
10,A2,aggressive,"(7, 6)",3,collect,{'type': 'collect'},collected,,18
10,A3,deceptive,"(1, 9)",3,move,"{'type': 'move', 'direction': 'W'}",moved_W,,18
