tick,agent_id,personality,position,inventory,action_type,action_detail,result,message,resources_remaining
1,A3,deceptive,"(9, 8)",1,collect,{'type': 'collect'},collected,,29
1,A1,cooperative,"(5, 5)",0,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast a message to coordinate with A2 and establish a cooperative approach, then we can work together to efficiently collect resources rather""}",broadcast,"I'll broadcast a message to coordinate with A2 and establish a cooperative approach, then we can work together to efficiently collect resources rather",29
1,A2,aggressive,"(4, 8)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,29
1,A4,neutral,"(2, 0)",1,collect,{'type': 'collect'},collected,,28
2,A2,aggressive,"(3, 8)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
2,A1,cooperative,"(4, 5)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
2,A4,neutral,"(1, 0)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
2,A3,deceptive,"(8, 8)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
3,A4,neutral,"(0, 0)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
3,A3,deceptive,"(7, 8)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
3,A1,cooperative,"(3, 5)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
3,A2,aggressive,"(2, 8)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
4,A3,deceptive,"(6, 8)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
4,A2,aggressive,"(2, 7)",0,move,"{'type': 'move', 'direction': 'N'}",moved_N,,28
4,A1,cooperative,"(2, 5)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
4,A4,neutral,"(0, 0)",2,collect,{'type': 'collect'},collected,,27
5,A1,cooperative,"(2, 5)",0,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,27
5,A4,neutral,"(1, 0)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,27
5,A3,deceptive,"(6, 7)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,27
5,A2,aggressive,"(2, 7)",1,collect,{'type': 'collect'},collected,,26
6,A2,aggressive,"(1, 7)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
6,A3,deceptive,"(7, 7)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,26
6,A4,neutral,"(2, 0)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,26
6,A1,cooperative,"(2, 5)",0,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to communicate with A2 about coordinating our resource collection efforts, which aligns with my collaborative personality and will help""}",broadcast,"I'll broadcast to communicate with A2 about coordinating our resource collection efforts, which aligns with my collaborative personality and will help",26
7,A4,neutral,"(3, 0)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,26
7,A2,aggressive,"(0, 7)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
7,A3,deceptive,"(7, 7)",2,collect,{'type': 'collect'},collected,,25
7,A1,cooperative,"(3, 5)",0,move,"{'type': 'move', 'direction': 'E'}",moved_E,,25
8,A3,deceptive,"(8, 7)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,25
8,A4,neutral,"(3, 1)",2,move,"{'type': 'move', 'direction': 'S'}",moved_S,,25
8,A2,aggressive,"(0, 8)",1,move,"{'type': 'move', 'direction': 'S'}",moved_S,,25
8,A1,cooperative,"(4, 5)",0,move,"{'type': 'move', 'direction': 'E'}",moved_E,,25
9,A3,deceptive,"(8, 6)",2,move,"{'type': 'move', 'direction': 'N'}",moved_N,,25
9,A1,cooperative,"(4, 5)",1,collect,{'type': 'collect'},collected,,24
9,A4,neutral,"(3, 1)",3,collect,{'type': 'collect'},collected,,23
9,A2,aggressive,"(0, 7)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,23
10,A3,deceptive,"(9, 6)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
10,A1,cooperative,"(3, 5)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,23
10,A4,neutral,"(4, 1)",3,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
10,A2,aggressive,"(0, 6)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,23
11,A4,neutral,"(4, 1)",4,collect,{'type': 'collect'},collected,,22
11,A2,aggressive,"(1, 6)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,22
11,A3,deceptive,"(9, 6)",3,collect,{'type': 'collect'},collected,,21
11,A1,cooperative,"(3, 5)",1,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,21
12,A2,aggressive,"(1, 6)",2,collect,{'type': 'collect'},collected,,20
12,A1,cooperative,"(3, 5)",1,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to coordinate with A2 and share information about nearby resources, which aligns with my collaborative personality and helps us both ma""}",broadcast,"I'll broadcast to coordinate with A2 and share information about nearby resources, which aligns with my collaborative personality and helps us both ma",20
12,A4,neutral,"(5, 1)",4,move,"{'type': 'move', 'direction': 'E'}",moved_E,,20
12,A3,deceptive,"(8, 6)",3,move,"{'type': 'move', 'direction': 'W'}",moved_W,,20
