tick,agent_id,personality,position,inventory,action_type,action_detail,result,message,resources_remaining
1,A2,aggressive,"(6, 7)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
1,A1,cooperative,"(0, 1)",1,collect,{'type': 'collect'},collected,,29
1,A4,neutral,"(3, 9)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,29
1,A3,deceptive,"(5, 7)",0,move,"{'type': 'move', 'direction': 'E'}",moved_E,,29
2,A4,neutral,"(2, 9)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,29
2,A3,deceptive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,29
2,A2,aggressive,"(6, 7)",0,raid,"{'type': 'raid', 'target_id': 'A3'}",raid_empty,,29
2,A1,cooperative,"(1, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,29
3,A3,deceptive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,29
3,A4,neutral,"(2, 9)",1,collect,{'type': 'collect'},collected,,28
3,A2,aggressive,"(6, 7)",0,raid,"{'type': 'raid', 'target_id': 'A3'}",raid_empty,,28
3,A1,cooperative,"(2, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
4,A3,deceptive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,28
4,A2,aggressive,"(6, 7)",0,raid,"{'type': 'raid', 'target_id': 'A3'}",raid_empty,,28
4,A1,cooperative,"(2, 1)",2,collect,{'type': 'collect'},collected,,27
4,A4,neutral,"(3, 9)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,27
5,A3,deceptive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
5,A2,aggressive,"(6, 7)",0,raid,"{'type': 'raid', 'target_id': 'A3'}",raid_empty,,27
5,A1,cooperative,"(1, 1)",2,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
5,A4,neutral,"(4, 9)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,27
6,A3,deceptive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
6,A2,aggressive,"(6, 7)",0,raid,"{'type': 'raid', 'target_id': 'A3'}",raid_empty,,27
6,A1,cooperative,"(2, 1)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,27
6,A4,neutral,"(4, 9)",1,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,27
7,A3,deceptive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
7,A2,aggressive,"(6, 7)",0,raid,"{'type': 'raid', 'target_id': 'A3'}",raid_empty,,27
7,A4,neutral,"(4, 9)",1,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,27
7,A1,cooperative,"(1, 1)",2,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
8,A1,cooperative,"(2, 1)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,27
8,A3,deceptive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
8,A2,aggressive,"(6, 7)",0,raid,"{'type': 'raid', 'target_id': 'A3'}",raid_empty,,27
8,A4,neutral,"(4, 9)",1,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,27
9,A1,cooperative,"(1, 1)",2,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
9,A2,aggressive,"(6, 7)",0,raid,"{'type': 'raid', 'target_id': 'A3'}",raid_empty,,27
9,A4,neutral,"(4, 9)",1,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,27
9,A3,deceptive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
10,A2,aggressive,"(6, 7)",0,raid,"{'type': 'raid', 'target_id': 'A3'}",raid_empty,,27
10,A3,deceptive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
10,A4,neutral,"(4, 9)",1,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,27
10,A1,cooperative,"(2, 1)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,27
11,A4,neutral,"(4, 9)",1,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,27
11,A1,cooperative,"(1, 1)",2,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
11,A3,deceptive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
11,A2,aggressive,"(6, 7)",0,raid,"{'type': 'raid', 'target_id': 'A3'}",raid_empty,,27
12,A2,aggressive,"(6, 7)",0,raid,"{'type': 'raid', 'target_id': 'A3'}",raid_empty,,27
12,A4,neutral,"(4, 9)",1,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,27
12,A1,cooperative,"(2, 1)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,27
12,A3,deceptive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
13,A4,neutral,"(4, 9)",1,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,27
13,A2,aggressive,"(6, 7)",0,raid,"{'type': 'raid', 'target_id': 'A3'}",raid_empty,,27
13,A1,cooperative,"(1, 1)",2,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
13,A3,deceptive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
14,A4,neutral,"(4, 9)",1,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,27
14,A3,deceptive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
14,A1,cooperative,"(2, 1)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,27
14,A2,aggressive,"(6, 7)",0,raid,"{'type': 'raid', 'target_id': 'A3'}",raid_empty,,27
15,A4,neutral,"(4, 9)",1,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,27
15,A2,aggressive,"(6, 7)",0,raid,"{'type': 'raid', 'target_id': 'A3'}",raid_empty,,27
15,A3,deceptive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,27
