tick,agent_id,personality,position,inventory,action_type,action_detail,result,message,resources_remaining
1,A2,aggressive,"(8, 5)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
1,A4,neutral,"(4, 1)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
1,A3,deceptive,"(8, 3)",1,collect,{'type': 'collect'},collected,,29
1,A1,cooperative,"(5, 6)",1,collect,{'type': 'collect'},collected,,28
2,A4,neutral,"(3, 1)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
2,A2,aggressive,"(7, 5)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
2,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,28
2,A3,deceptive,"(7, 3)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
3,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,28
3,A3,deceptive,"(7, 4)",1,move,"{'type': 'move', 'direction': 'S'}",moved_S,,28
3,A2,aggressive,"(7, 5)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,28
3,A4,neutral,"(2, 1)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
4,A3,deceptive,"(7, 4)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
4,A2,aggressive,"(7, 5)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,28
4,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,28
4,A4,neutral,"(2, 1)",1,collect,{'type': 'collect'},collected,,27
5,A3,deceptive,"(7, 4)",1,collect,{'type': 'collect'},collected,,26
5,A2,aggressive,"(7, 5)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,26
5,A4,neutral,"(3, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,26
5,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast a message to coordinate with A2 and establish cooperation, then we can work together to efficiently collect nearby resources rather tha""}",broadcast,"I'll broadcast a message to coordinate with A2 and establish cooperation, then we can work together to efficiently collect nearby resources rather tha",26
6,A3,deceptive,"(7, 4)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,26
6,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,26
6,A2,aggressive,"(7, 5)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,26
6,A4,neutral,"(2, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
7,A2,aggressive,"(7, 5)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raid_empty,,26
7,A4,neutral,"(3, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,26
7,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to A2 to coordinate and share information about nearby resources, which aligns with my collaborative personality and helps us both maxi""}",broadcast,"I'll broadcast to A2 to coordinate and share information about nearby resources, which aligns with my collaborative personality and helps us both maxi",26
7,A3,deceptive,"(7, 4)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,26
8,A3,deceptive,"(7, 4)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,26
8,A4,neutral,"(2, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
8,A2,aggressive,"(7, 5)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,26
8,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,26
9,A4,neutral,"(3, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,26
9,A3,deceptive,"(7, 4)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,26
9,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,26
9,A2,aggressive,"(7, 5)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,26
10,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,26
10,A3,deceptive,"(7, 4)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,26
10,A4,neutral,"(2, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
10,A2,aggressive,"(7, 5)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,26
11,A4,neutral,"(1, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,26
11,A2,aggressive,"(7, 5)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,26
11,A3,deceptive,"(7, 4)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,26
11,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to coordinate with A2 and establish cooperation, since my personality values working together and information sharing. This will help u""}",broadcast,"I'll broadcast to coordinate with A2 and establish cooperation, since my personality values working together and information sharing. This will help u",26
12,A2,aggressive,"(7, 5)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,26
12,A3,deceptive,"(7, 4)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,26
12,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to coordinate with A2 and establish cooperative communication before we both start collecting resources in this resource-rich area.""}",broadcast,I'll broadcast to coordinate with A2 and establish cooperative communication before we both start collecting resources in this resource-rich area.,26
12,A4,neutral,"(1, 1)",2,collect,{'type': 'collect'},collected,,25
13,A4,neutral,"(2, 1)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,25
13,A2,aggressive,"(7, 5)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,25
13,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to A2 to propose coordination - we can share information about resource locations and work together to efficiently gather resources rat""}",broadcast,I'll broadcast to A2 to propose coordination - we can share information about resource locations and work together to efficiently gather resources rat,25
13,A3,deceptive,"(7, 4)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,25
14,A2,aggressive,"(7, 5)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,25
14,A3,deceptive,"(7, 4)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,25
14,A4,neutral,"(3, 1)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,25
14,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to A2 to coordinate and share information about nearby resources, which aligns with my cooperative personality and will help us both ma""}",broadcast,"I'll broadcast to A2 to coordinate and share information about nearby resources, which aligns with my cooperative personality and will help us both ma",25
15,A4,neutral,"(4, 1)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,25
15,A2,aggressive,"(7, 5)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,25
15,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to coordinate with A2 and establish a cooperative strategy for resource gathering, which aligns with my belief that working together pr""}",broadcast,"I'll broadcast to coordinate with A2 and establish a cooperative strategy for resource gathering, which aligns with my belief that working together pr",25
15,A3,deceptive,"(7, 4)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,25
16,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to coordinate with A2 and establish a collaborative approach to resource gathering, since my personality values working together for be""}",broadcast,"I'll broadcast to coordinate with A2 and establish a collaborative approach to resource gathering, since my personality values working together for be",25
16,A4,neutral,"(4, 0)",2,move,"{'type': 'move', 'direction': 'N'}",moved_N,,25
16,A2,aggressive,"(7, 5)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,25
16,A3,deceptive,"(7, 4)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,25
17,A2,aggressive,"(7, 5)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,25
17,A4,neutral,"(4, 0)",3,collect,{'type': 'collect'},collected,,24
17,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to coordinate with A2 and establish cooperation, since my personality values working together and information sharing to maximize mutua""}",broadcast,"I'll broadcast to coordinate with A2 and establish cooperation, since my personality values working together and information sharing to maximize mutua",24
17,A3,deceptive,"(7, 4)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,24
18,A3,deceptive,"(7, 4)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,24
18,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to A2 to coordinate and share information about nearby resources, which aligns with my collaborative personality and helps us both maxi""}",broadcast,"I'll broadcast to A2 to coordinate and share information about nearby resources, which aligns with my collaborative personality and helps us both maxi",24
18,A2,aggressive,"(7, 5)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,24
18,A4,neutral,"(4, 1)",3,move,"{'type': 'move', 'direction': 'S'}",moved_S,,24
19,A4,neutral,"(4, 0)",3,move,"{'type': 'move', 'direction': 'N'}",moved_N,,24
19,A3,deceptive,"(7, 4)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,24
19,A2,aggressive,"(7, 5)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,24
19,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast a cooperative message to A2 about nearby resources and suggest we coordinate collection efforts to maximize both our inventories effici""}",broadcast,I'll broadcast a cooperative message to A2 about nearby resources and suggest we coordinate collection efforts to maximize both our inventories effici,24
20,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,24
20,A3,deceptive,"(7, 4)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,24
20,A4,neutral,"(4, 1)",3,move,"{'type': 'move', 'direction': 'S'}",moved_S,,24
20,A2,aggressive,"(7, 5)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,24
21,A2,aggressive,"(7, 5)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,24
21,A3,deceptive,"(7, 4)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,24
21,A4,neutral,"(4, 0)",3,move,"{'type': 'move', 'direction': 'N'}",moved_N,,24
21,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to coordinate with A2 about resource sharing and establish cooperative zones to maximize our collective inventory growth.""}",broadcast,I'll broadcast to coordinate with A2 about resource sharing and establish cooperative zones to maximize our collective inventory growth.,24
22,A4,neutral,"(4, 1)",3,move,"{'type': 'move', 'direction': 'S'}",moved_S,,24
22,A3,deceptive,"(7, 4)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,24
22,A2,aggressive,"(7, 5)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,24
22,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,24
23,A4,neutral,"(4, 0)",3,move,"{'type': 'move', 'direction': 'N'}",moved_N,,24
23,A1,cooperative,"(5, 6)",1,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to coordinate with A2 and establish cooperation, then we can work together to efficiently collect nearby resources rather than competin""}",broadcast,"I'll broadcast to coordinate with A2 and establish cooperation, then we can work together to efficiently collect nearby resources rather than competin",24
23,A3,deceptive,"(7, 4)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,24
23,A2,aggressive,"(7, 5)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,24
24,A4,neutral,"(4, 1)",3,move,"{'type': 'move', 'direction': 'S'}",moved_S,,24
24,A2,aggressive,"(7, 5)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,24
24,A3,deceptive,"(7, 4)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,24
