tick,agent_id,personality,position,inventory,action_type,action_detail,result,message,resources_remaining
1,A4,neutral,"(7, 1)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
1,A1,cooperative,"(0, 8)",1,collect,{'type': 'collect'},collected,,29
1,A2,aggressive,"(2, 2)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,29
1,A3,deceptive,"(3, 7)",1,collect,{'type': 'collect'},collected,,28
2,A2,aggressive,"(1, 2)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
2,A4,neutral,"(6, 1)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
2,A1,cooperative,"(0, 9)",1,move,"{'type': 'move', 'direction': 'S'}",moved_S,,28
2,A3,deceptive,"(4, 7)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
3,A3,deceptive,"(4, 7)",2,collect,{'type': 'collect'},collected,,27
3,A2,aggressive,"(1, 2)",1,collect,{'type': 'collect'},collected,,26
3,A4,neutral,"(6, 1)",1,collect,{'type': 'collect'},collected,,25
3,A1,cooperative,"(1, 9)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,25
4,A3,deceptive,"(3, 7)",2,move,"{'type': 'move', 'direction': 'W'}",moved_W,,25
4,A1,cooperative,"(1, 9)",2,collect,{'type': 'collect'},collected,,24
4,A2,aggressive,"(2, 2)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,24
4,A4,neutral,"(5, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,24
5,A1,cooperative,"(2, 9)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,24
5,A3,deceptive,"(4, 7)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,24
5,A4,neutral,"(5, 0)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,24
5,A2,aggressive,"(1, 2)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,24
6,A4,neutral,"(5, 0)",2,collect,{'type': 'collect'},collected,,23
6,A2,aggressive,"(2, 2)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
6,A3,deceptive,"(3, 7)",2,move,"{'type': 'move', 'direction': 'W'}",moved_W,,23
6,A1,cooperative,"(2, 9)",2,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast a message to coordinate with A3 and establish a cooperative approach. Since A3 is nearby with the same inventory size (2), coordinating""}",broadcast,"I'll broadcast a message to coordinate with A3 and establish a cooperative approach. Since A3 is nearby with the same inventory size (2), coordinating",23
7,A2,aggressive,"(1, 2)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,23
7,A4,neutral,"(6, 0)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
7,A3,deceptive,"(4, 7)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
7,A1,cooperative,"(2, 8)",2,move,"{'type': 'move', 'direction': 'N'}",moved_N,,23
8,A4,neutral,"(7, 0)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
8,A1,cooperative,"(2, 8)",2,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast to coordinate with A3 and establish a cooperative approach. This aligns with my collaborative personality and helps set up better outco""}",broadcast,I'll broadcast to coordinate with A3 and establish a cooperative approach. This aligns with my collaborative personality and helps set up better outco,23
8,A3,deceptive,"(5, 7)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
8,A2,aggressive,"(2, 2)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
9,A2,aggressive,"(1, 2)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,23
9,A1,cooperative,"(2, 9)",2,move,"{'type': 'move', 'direction': 'S'}",moved_S,,23
9,A4,neutral,"(7, 1)",2,move,"{'type': 'move', 'direction': 'S'}",moved_S,,23
9,A3,deceptive,"(6, 7)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
10,A4,neutral,"(7, 2)",2,move,"{'type': 'move', 'direction': 'S'}",moved_S,,23
10,A1,cooperative,"(2, 8)",2,move,"{'type': 'move', 'direction': 'N'}",moved_N,,23
10,A3,deceptive,"(5, 7)",2,move,"{'type': 'move', 'direction': 'W'}",moved_W,,23
10,A2,aggressive,"(2, 2)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
11,A4,neutral,"(7, 1)",2,move,"{'type': 'move', 'direction': 'N'}",moved_N,,23
11,A1,cooperative,"(2, 7)",2,move,"{'type': 'move', 'direction': 'N'}",moved_N,,23
11,A3,deceptive,"(6, 7)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,23
11,A2,aggressive,"(1, 2)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,23
12,A3,deceptive,"(5, 7)",2,move,"{'type': 'move', 'direction': 'W'}",moved_W,,23
12,A1,cooperative,"(2, 7)",3,collect,{'type': 'collect'},collected,,22
12,A2,aggressive,"(2, 2)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,22
12,A4,neutral,"(7, 2)",2,move,"{'type': 'move', 'direction': 'S'}",moved_S,,22
13,A1,cooperative,"(2, 7)",3,broadcast,"{'type': 'broadcast', 'message': ""I'll broadcast my position and inventory to establish cooperative communication with A3, then we can coordinate resource collection to maximize both o""}",broadcast,"I'll broadcast my position and inventory to establish cooperative communication with A3, then we can coordinate resource collection to maximize both o",22
13,A4,neutral,"(6, 2)",2,move,"{'type': 'move', 'direction': 'W'}",moved_W,,22
13,A2,aggressive,"(1, 2)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,22
13,A3,deceptive,"(5, 6)",2,move,"{'type': 'move', 'direction': 'N'}",moved_N,,22
14,A2,aggressive,"(2, 2)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,22
14,A1,cooperative,"(2, 6)",3,move,"{'type': 'move', 'direction': 'N'}",moved_N,,22
14,A3,deceptive,"(5, 6)",3,collect,{'type': 'collect'},collected,,21
14,A4,neutral,"(7, 2)",2,move,"{'type': 'move', 'direction': 'E'}",moved_E,,21
15,A4,neutral,"(7, 1)",2,move,"{'type': 'move', 'direction': 'N'}",moved_N,,21
15,A2,aggressive,"(1, 2)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,21
15,A1,cooperative,"(2, 6)",3,broadcast,"{'type': 'broadcast', 'message': ''}",broadcast,,21
15,A3,deceptive,"(6, 6)",3,move,"{'type': 'move', 'direction': 'E'}",moved_E,,21
16,A2,aggressive,"(2, 2)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,21
16,A3,deceptive,"(6, 6)",4,collect,{'type': 'collect'},collected,,20
16,A4,neutral,"(7, 2)",2,move,"{'type': 'move', 'direction': 'S'}",moved_S,,20
16,A1,cooperative,"(1, 6)",3,move,"{'type': 'move', 'direction': 'W'}",moved_W,,20
17,A4,neutral,"(7, 2)",3,collect,{'type': 'collect'},collected,,19
17,A3,deceptive,"(7, 6)",4,move,"{'type': 'move', 'direction': 'E'}",moved_E,,19
17,A1,cooperative,"(0, 6)",3,move,"{'type': 'move', 'direction': 'W'}",moved_W,,19
17,A2,aggressive,"(1, 2)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,19
18,A1,cooperative,"(0, 7)",3,move,"{'type': 'move', 'direction': 'S'}",moved_S,,19
18,A2,aggressive,"(2, 2)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,19
18,A4,neutral,"(7, 3)",3,move,"{'type': 'move', 'direction': 'S'}",moved_S,,19
18,A3,deceptive,"(7, 7)",4,move,"{'type': 'move', 'direction': 'S'}",moved_S,,19
19,A2,aggressive,"(1, 2)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,19
19,A4,neutral,"(8, 3)",3,move,"{'type': 'move', 'direction': 'E'}",moved_E,,19
19,A1,cooperative,"(0, 7)",4,collect,{'type': 'collect'},collected,,18
19,A3,deceptive,"(6, 7)",4,move,"{'type': 'move', 'direction': 'W'}",moved_W,,18
20,A3,deceptive,"(5, 7)",4,move,"{'type': 'move', 'direction': 'W'}",moved_W,,18
20,A2,aggressive,"(2, 2)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,18
20,A4,neutral,"(7, 3)",3,move,"{'type': 'move', 'direction': 'W'}",moved_W,,18
20,A1,cooperative,"(0, 8)",4,move,"{'type': 'move', 'direction': 'S'}",moved_S,,18
21,A4,neutral,"(7, 2)",3,move,"{'type': 'move', 'direction': 'N'}",moved_N,,18
21,A2,aggressive,"(1, 2)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,18
21,A3,deceptive,"(5, 6)",4,move,"{'type': 'move', 'direction': 'N'}",moved_N,,18
21,A1,cooperative,"(1, 8)",4,move,"{'type': 'move', 'direction': 'E'}",moved_E,,18
22,A3,deceptive,"(5, 5)",4,move,"{'type': 'move', 'direction': 'N'}",moved_N,,18
22,A2,aggressive,"(2, 2)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,18
22,A4,neutral,"(7, 3)",3,move,"{'type': 'move', 'direction': 'S'}",moved_S,,18
22,A1,cooperative,"(2, 8)",4,move,"{'type': 'move', 'direction': 'E'}",moved_E,,18
23,A2,aggressive,"(1, 2)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,18
23,A3,deceptive,"(6, 5)",4,move,"{'type': 'move', 'direction': 'E'}",moved_E,,18
23,A1,cooperative,"(3, 8)",4,move,"{'type': 'move', 'direction': 'E'}",moved_E,,18
23,A4,neutral,"(8, 3)",3,move,"{'type': 'move', 'direction': 'E'}",moved_E,,18
